apartment_id,building_age_years,wing,entrance,floor,apartment_area_m2,ceiling_height_m,window_quality,heating_type,corner_apartment,room_temp_c,window_ventilation_per_day,humidity_pct,radiator_distance_m,children_count,cat_present,robot_vacuum,tree_species,tree_height_cm,tree_form,stand_type,cut_days_before_jan1,potted_tree,waterings_per_week,mist_spray,tinsel_level,ornaments_weight_kg,led_garland,garland_hours_per_day,survived_to_18jan
apt_train_025350,27,east,12,5,32.9,2.45,old,central,1,21.7,4,37.0,0.88,1,0,0,pine,198,dense,simple_stand,8,0,1.0,1,low,1.47,0,11.2,0
apt_train_025351,27,east,5,22,101.7,2.59,old,central,0,24.2,1,42.0,1.16,0,0,1,fir,204,sparse,simple_stand,15,0,2.0,0,medium,1.28,0,5.6,1
apt_train_025352,27,east,8,22,53.5,2.8,normal,central,0,18.0,2,57.0,3.5,0,0,1,spruce,228,normal,simple_stand,6,0,5.0,0,low,2.56,0,3.8,1
apt_train_025353,27,south,4,23,69.3,2.52,new,electric_heater,0,23.6,1,48.0,0.92,1,0,0,fir,145,dense,water_reservoir,6,0,5.0,0,low,1.7,1,,1
apt_train_025354,27,east,1,18,48.9,2.85,new,central,0,20.8,0,51.0,0.64,0,0,0,pine,153,sparse,water_reservoir,12,0,1.0,1,medium,1.44,1,19.2,0
apt_train_025355,27,north,11,29,23.1,2.65,new,electric_heater,1,22.4,2,40.0,0.44,0,0,0,spruce,197,dense,simple_stand,8,0,6.0,1,medium,3.97,1,5.3,0
apt_train_025356,27,west,5,25,49.0,2.64,normal,central,0,21.9,2,29.0,0.15,0,0,0,spruce,177,sparse,bucket,8,0,4.0,0,medium,3.74,1,11.2,0
apt_train_025357,27,east,5,6,69.4,2.49,old,central,0,20.7,2,66.0,2.4,0,0,1,spruce,204,normal,simple_stand,9,0,2.0,1,low,5.47,1,4.4,0
apt_train_025358,27,east,9,14,47.6,2.63,old,central,1,23.9,3,33.0,1.11,0,1,1,fir,229,sparse,water_reservoir,5,0,4.0,0,medium,1.03,1,8.1,0
apt_train_025359,27,west,10,15,23.5,2.71,normal,central,1,23.7,3,42.0,1.3,4,0,0,pine,178,normal,bucket,9,0,2.0,1,medium,0.61,1,5.6,0
apt_train_025360,27,west,2,8,64.1,2.71,old,central,0,19.2,3,52.0,2.39,1,0,0,spruce,194,normal,water_reservoir,4,0,7.0,1,high,2.92,0,6.2,1
apt_train_025361,27,south,3,26,45.8,2.71,normal,central,1,22.4,3,45.0,0.15,1,0,0,fir,85,normal,simple_stand,5,0,1.0,0,low,,1,7.8,1
apt_train_025362,27,south,11,22,75.5,2.77,old,central,0,22.7,1,32.0,1.67,0,1,0,spruce,127,normal,simple_stand,14,0,7.0,0,high,1.85,1,14.5,0
apt_train_025363,27,east,10,9,66.5,2.56,normal,electric_heater,0,22.9,0,43.0,1.21,2,0,0,spruce,137,dense,bucket,11,0,,0,medium,3.65,1,,0
apt_train_025364,27,east,8,23,77.1,2.61,new,electric_heater,0,25.5,0,,1.52,0,0,0,spruce,141,normal,simple_stand,0,0,3.0,0,low,1.29,1,11.8,1
apt_train_025365,27,west,2,5,88.9,2.64,new,electric_heater,0,23.6,1,39.0,3.5,0,0,0,spruce,192,sparse,water_reservoir,10,0,3.0,0,high,3.29,0,5.6,1
apt_train_025366,27,west,1,22,81.6,2.62,normal,central,0,25.7,2,18.0,3.5,1,0,1,fir,218,normal,simple_stand,5,0,2.0,0,medium,0.81,1,17.3,0
apt_train_025367,27,east,9,19,26.8,2.75,normal,electric_heater,1,24.2,2,33.0,0.93,0,1,0,pine,170,dense,bucket,11,0,3.0,0,medium,5.75,1,4.9,0
apt_train_025368,27,north,2,26,59.2,2.69,normal,electric_heater,0,24.6,2,18.0,0.77,0,1,1,spruce,138,dense,water_reservoir,7,0,4.0,1,low,1.36,0,3.6,1
apt_train_025369,27,south,2,12,61.3,2.59,normal,central,0,21.9,1,37.0,1.08,0,0,0,spruce,226,normal,bucket,9,0,,0,medium,2.83,1,14.2,1
apt_train_025370,27,east,12,6,61.8,2.93,old,central,1,18.3,3,34.0,1.34,1,1,0,fir,190,normal,water_reservoir,5,0,4.0,0,high,3.72,1,7.9,1
apt_train_025371,27,west,12,9,51.4,2.59,old,central,1,21.4,4,44.0,1.61,0,0,0,fir,121,normal,bucket,6,0,4.0,1,high,3.43,1,11.1,0
apt_train_025372,27,north,5,19,35.9,2.72,normal,electric_heater,0,20.5,1,44.0,1.91,0,0,0,spruce,156,dense,simple_stand,0,0,0.0,0,medium,3.28,0,7.6,0
apt_train_025373,27,north,2,12,21.1,2.67,new,central,1,23.8,4,25.0,0.15,0,0,0,spruce,171,dense,bucket,6,0,5.0,0,medium,3.66,1,0.0,0
apt_train_025374,27,west,4,28,18.0,2.7,new,electric_heater,1,23.8,3,46.0,1.27,1,0,0,spruce,169,dense,bucket,4,0,6.0,0,medium,2.95,0,0.0,1
apt_train_025375,27,west,3,28,88.2,,normal,central,1,22.7,1,33.0,0.63,1,0,0,spruce,162,normal,bucket,5,0,6.0,0,low,2.22,1,0.0,0
apt_train_025376,27,north,3,28,42.3,2.87,normal,central,1,21.4,2,51.0,0.74,1,0,0,spruce,197,normal,water_reservoir,1,1,7.0,0,medium,0.76,1,6.5,1
apt_train_025377,27,east,10,21,43.8,2.7,normal,central,0,18.3,4,53.0,0.77,0,1,1,spruce,197,dense,simple_stand,4,0,1.0,1,medium,2.23,1,9.7,1
apt_train_025378,27,south,5,28,54.4,2.84,normal,central,0,25.3,2,37.0,0.8,2,0,0,pine,177,sparse,water_reservoir,10,0,6.0,0,medium,2.69,1,15.2,1
apt_train_025379,27,west,7,21,46.0,,normal,central,0,23.8,0,54.0,2.3,0,0,0,spruce,206,normal,bucket,6,0,2.0,0,low,,1,,0
apt_train_025380,27,east,3,29,74.4,2.72,normal,central,1,20.3,1,53.0,0.62,1,0,0,spruce,180,dense,simple_stand,2,0,9.0,1,high,4.09,1,5.1,1
apt_train_025381,27,south,6,18,83.3,2.8,new,central,1,24.6,2,54.0,2.27,0,0,1,spruce,119,sparse,water_reservoir,12,0,3.0,0,high,3.29,1,,0
apt_train_025382,27,west,7,27,52.4,,normal,central,0,19.0,2,48.0,1.97,1,0,0,spruce,111,normal,simple_stand,12,0,2.0,0,medium,4.29,1,8.8,1
apt_train_025383,27,east,5,22,54.4,2.7,new,central,0,21.2,3,48.0,1.83,2,0,0,spruce,188,sparse,bucket,7,0,5.0,1,medium,3.63,1,4.0,1
apt_train_025384,27,north,5,20,36.4,2.73,old,central,0,23.6,4,40.0,2.16,1,0,0,spruce,154,normal,simple_stand,6,0,4.0,0,medium,4.3,0,0.2,1
apt_train_025385,27,west,8,26,53.9,2.79,normal,central,0,20.9,5,38.0,2.38,1,0,1,spruce,180,normal,simple_stand,8,0,2.0,1,medium,3.43,1,2.0,1
apt_train_025386,27,north,6,11,34.5,2.74,normal,central,1,23.2,3,37.0,1.71,1,1,0,spruce,99,dense,water_reservoir,8,0,6.0,0,medium,3.21,1,11.8,1
apt_train_025387,27,south,6,29,66.5,2.88,normal,central,1,21.0,3,48.0,0.44,1,0,0,fir,146,dense,unknown,3,0,0.0,0,medium,2.58,1,4.1,0
apt_train_025388,27,north,6,1,87.5,2.74,normal,electric_heater,1,21.0,2,49.0,1.37,0,0,0,spruce,136,dense,simple_stand,10,0,2.0,1,medium,0.14,1,10.0,0
apt_train_025389,27,west,12,10,18.0,2.62,normal,central,1,21.6,1,42.0,0.15,0,0,1,spruce,132,dense,simple_stand,8,0,3.0,1,medium,2.05,1,10.9,0
apt_train_025390,27,north,5,22,37.7,2.55,normal,electric_heater,0,22.5,2,56.0,1.51,0,0,1,fir,154,dense,water_reservoir,4,1,6.0,1,high,2.18,1,0.0,1
apt_train_025391,27,west,2,24,18.4,2.82,new,central,1,20.5,1,56.0,0.9,0,0,1,fir,240,normal,simple_stand,4,0,2.0,1,high,2.83,1,5.0,0
apt_train_025392,27,north,1,11,70.5,2.75,old,electric_heater,0,22.9,3,43.0,1.53,2,0,0,pine,187,normal,water_reservoir,15,0,7.0,0,medium,1.55,1,4.1,0
apt_train_025393,27,west,6,5,75.8,2.67,normal,electric_heater,1,21.1,2,33.0,2.02,0,0,0,spruce,200,sparse,water_reservoir,6,0,3.0,0,high,4.01,0,8.6,0
apt_train_025394,27,north,12,16,34.7,2.83,normal,electric_heater,1,24.4,3,48.0,0.95,2,0,0,spruce,102,normal,simple_stand,6,0,3.0,0,medium,,1,2.2,1
apt_train_025395,27,south,12,29,54.8,2.64,new,electric_heater,1,23.1,3,44.0,1.06,0,1,0,spruce,181,normal,bucket,2,0,4.0,1,medium,1.33,1,2.2,0
apt_train_025396,27,east,11,8,22.0,2.63,normal,central,1,23.1,2,43.0,2.28,0,0,0,fir,85,dense,simple_stand,8,0,4.0,0,high,2.85,1,14.2,1
apt_train_025397,27,south,10,10,57.1,2.59,normal,central,0,20.8,0,45.0,,0,0,0,fir,148,sparse,water_reservoir,6,0,3.0,0,medium,,0,11.4,0
apt_train_025398,27,north,1,10,43.9,2.66,new,central,0,23.2,2,45.0,1.16,0,0,1,spruce,179,normal,water_reservoir,6,0,6.0,0,low,1.59,1,15.1,1
apt_train_025399,27,east,2,20,47.2,2.92,normal,central,0,20.7,1,36.0,,2,0,0,fir,208,normal,water_reservoir,4,0,6.0,0,low,0.94,1,12.0,1
apt_train_025400,27,east,10,7,50.1,2.61,normal,central,0,18.8,1,55.0,0.62,0,0,0,pine,158,dense,simple_stand,0,0,5.0,1,high,4.18,1,9.7,1
apt_train_025401,27,east,1,12,41.0,2.73,normal,central,0,22.2,1,37.0,1.63,0,0,1,spruce,198,sparse,bucket,7,0,3.0,1,medium,1.96,1,0.0,0
apt_train_025402,27,south,2,4,20.5,2.74,normal,electric_heater,1,23.0,1,56.0,1.27,1,0,0,pine,160,normal,water_reservoir,15,0,,0,low,0.48,1,0.0,1
apt_train_025403,27,south,12,30,50.0,2.7,normal,central,1,21.5,2,,2.43,1,1,0,fir,188,normal,water_reservoir,7,0,9.0,0,medium,3.25,0,14.2,1
apt_train_025404,27,north,10,19,61.6,2.9,normal,central,0,21.5,3,41.0,0.44,0,0,0,spruce,161,normal,simple_stand,1,0,3.0,0,medium,2.55,0,7.2,0
apt_train_025405,27,north,12,18,41.2,2.61,old,central,1,22.3,3,59.0,1.28,0,1,0,spruce,154,dense,bucket,0,0,1.0,0,medium,0.38,1,3.3,0
apt_train_025406,27,south,7,10,40.1,2.79,new,central,0,22.3,1,33.0,0.15,2,1,0,spruce,191,sparse,simple_stand,6,0,6.0,0,medium,2.05,1,10.3,1
apt_train_025407,27,south,8,12,82.9,2.65,normal,central,0,19.8,2,36.0,1.4,1,1,1,pine,173,normal,water_reservoir,15,0,2.0,0,low,2.87,1,,0
apt_train_025408,27,east,8,30,61.7,2.87,old,central,0,18.8,2,46.0,0.86,1,1,0,fir,210,normal,simple_stand,1,0,1.0,1,medium,2.0,0,1.4,1
apt_train_025409,27,north,1,21,71.4,2.67,normal,central,0,20.0,0,51.0,1.34,0,0,1,spruce,189,normal,bucket,15,0,6.0,0,medium,2.51,1,10.8,0
apt_train_025410,27,north,9,24,54.9,2.51,normal,central,1,22.1,2,37.0,0.15,0,0,0,fir,158,normal,bucket,12,0,4.0,1,medium,1.61,1,6.2,0
apt_train_025411,27,north,3,25,56.4,2.54,normal,central,1,22.5,4,,1.64,0,1,1,spruce,192,normal,simple_stand,9,0,2.0,1,low,2.8,0,0.0,1
apt_train_025412,27,south,11,23,49.3,2.85,old,central,0,22.0,2,32.0,0.37,0,0,1,fir,147,dense,simple_stand,7,0,,0,medium,3.58,1,6.2,1
apt_train_025413,27,north,1,29,40.6,2.79,old,central,0,22.0,2,,0.3,1,0,0,pine,184,dense,simple_stand,5,0,2.0,0,medium,1.34,1,0.8,0
apt_train_025414,27,west,2,18,73.7,2.57,normal,electric_heater,0,19.4,4,48.0,1.12,0,0,0,spruce,143,normal,water_reservoir,6,0,4.0,0,medium,3.14,1,4.1,1
apt_train_025415,27,east,10,1,45.0,2.86,old,electric_heater,0,20.2,1,51.0,1.02,2,0,0,spruce,204,normal,simple_stand,7,0,4.0,0,high,5.2,1,4.2,1
apt_train_025416,27,west,4,21,47.0,2.78,old,electric_heater,0,27.1,1,26.0,3.5,0,0,0,fir,217,sparse,water_reservoir,4,0,4.0,0,medium,1.14,1,6.7,0
apt_train_025417,27,east,12,19,112.6,2.64,normal,central,1,24.2,3,,0.27,0,0,1,spruce,221,normal,simple_stand,3,0,2.0,0,high,5.0,0,0.0,0
apt_train_025418,27,south,1,19,73.8,2.78,old,central,0,22.0,2,,1.59,1,0,1,spruce,184,normal,water_reservoir,8,0,4.0,0,high,4.74,1,13.3,1
apt_train_025419,27,north,6,9,60.4,2.8,normal,central,1,24.3,6,26.0,0.66,0,0,0,spruce,147,normal,simple_stand,10,0,3.0,1,high,2.56,1,5.7,0
apt_train_025420,27,north,1,3,75.4,2.77,old,central,0,22.8,2,35.0,0.31,1,1,0,fir,129,normal,simple_stand,4,0,0.0,0,medium,1.96,1,15.1,1
apt_train_025421,27,west,8,7,80.0,2.99,normal,central,0,23.1,0,54.0,2.1,0,0,0,pine,180,normal,bucket,12,0,3.0,1,medium,2.27,0,2.3,1
apt_train_025422,27,east,5,16,66.8,2.69,normal,central,0,24.7,1,45.0,3.1,0,0,0,fir,202,normal,simple_stand,8,0,7.0,0,medium,1.58,0,0.0,1
apt_train_025423,27,south,11,5,97.5,2.64,old,central,0,19.0,3,49.0,0.82,1,1,1,fir,145,sparse,simple_stand,12,0,2.0,0,medium,2.87,1,8.3,1
apt_train_025424,27,east,10,18,25.8,2.67,normal,central,1,24.3,2,45.0,0.15,0,1,0,fir,160,dense,bucket,13,0,3.0,0,medium,0.5,0,2.3,0
apt_train_025425,27,north,8,13,44.9,2.7,old,central,0,24.1,1,44.0,1.14,0,1,0,spruce,125,sparse,bucket,4,0,0.0,0,high,3.07,1,12.0,0
apt_train_025426,27,south,10,15,54.9,2.76,old,central,0,21.3,2,52.0,1.41,0,0,0,spruce,133,normal,bucket,11,0,4.0,1,low,3.26,0,3.1,1
apt_train_025427,27,north,1,22,18.9,2.71,old,central,1,22.5,4,46.0,,1,0,0,fir,111,normal,bucket,7,0,4.0,0,medium,2.3,1,11.4,1
apt_train_025428,27,north,7,8,18.0,2.65,normal,central,1,20.4,1,46.0,3.2,1,0,0,spruce,170,dense,simple_stand,4,0,6.0,1,high,2.4,0,0.0,1
apt_train_025429,27,south,9,5,52.5,2.8,old,central,1,19.5,4,51.0,1.44,0,1,0,spruce,152,normal,simple_stand,4,0,3.0,0,medium,2.63,1,7.0,0
apt_train_025430,27,east,9,27,58.9,2.66,normal,central,1,19.9,5,51.0,0.32,1,0,0,spruce,204,dense,water_reservoir,12,0,8.0,1,medium,2.66,1,8.0,1
apt_train_025431,27,west,4,26,43.5,2.64,normal,central,0,23.6,0,34.0,0.58,1,0,0,fir,162,dense,water_reservoir,14,0,9.0,1,medium,2.15,1,14.1,1
apt_train_025432,27,north,2,23,32.8,2.85,normal,central,1,20.7,2,49.0,0.72,0,0,0,spruce,226,normal,simple_stand,9,0,1.0,0,low,2.84,1,11.0,0
apt_train_025433,27,north,10,22,73.1,2.45,normal,central,0,21.4,3,35.0,1.67,0,0,0,spruce,220,sparse,simple_stand,7,0,2.0,0,medium,2.65,0,10.0,0
apt_train_025434,27,south,12,10,35.5,2.71,new,central,1,22.2,1,42.0,1.29,1,0,1,spruce,134,sparse,simple_stand,2,0,2.0,0,low,2.39,1,0.0,0
apt_train_025435,27,east,3,22,94.7,2.73,new,central,1,22.1,1,34.0,2.17,0,1,1,fir,103,dense,simple_stand,6,0,2.0,0,high,3.27,0,2.1,0
apt_train_025436,27,east,5,27,52.9,2.67,new,central,0,23.0,1,42.0,1.1,1,1,0,spruce,156,normal,simple_stand,11,0,2.0,1,high,1.98,1,1.8,0
apt_train_025437,27,south,3,6,57.2,2.72,new,electric_heater,1,24.4,5,33.0,0.19,1,0,1,fir,174,normal,bucket,7,0,4.0,1,high,3.76,1,18.9,0
apt_train_025438,27,north,8,6,53.9,2.58,normal,central,0,22.9,0,46.0,1.96,1,0,0,spruce,162,normal,water_reservoir,2,0,2.0,0,low,2.01,1,9.9,0
apt_train_025439,27,south,11,29,41.8,2.73,normal,central,0,22.3,2,31.0,1.71,1,0,0,fir,217,normal,bucket,6,0,3.0,1,high,3.01,1,2.1,0
apt_train_025440,27,west,9,28,79.5,2.83,new,electric_heater,1,25.4,1,31.0,0.74,2,0,0,fir,146,normal,bucket,0,0,4.0,0,medium,2.25,1,10.4,1
apt_train_025441,27,west,9,16,63.0,2.69,new,central,1,23.4,2,22.0,0.82,0,1,0,fir,181,normal,bucket,11,0,6.0,0,medium,1.12,1,13.7,0
apt_train_025442,27,west,12,16,70.4,2.72,new,central,1,19.1,5,45.0,1.89,1,0,0,fir,138,sparse,simple_stand,13,0,7.0,0,medium,3.21,0,0.0,0
apt_train_025443,27,east,8,21,37.7,2.57,old,electric_heater,0,22.7,3,52.0,0.47,1,1,1,fir,173,normal,simple_stand,16,0,1.0,0,medium,1.62,0,6.7,1
apt_train_025444,27,north,8,9,68.0,2.8,old,electric_heater,0,22.7,4,40.0,2.17,0,0,0,fir,235,dense,water_reservoir,1,0,7.0,0,low,2.44,1,11.6,1
apt_train_025445,27,east,11,30,81.0,2.62,normal,central,0,23.5,3,46.0,1.16,0,0,1,spruce,127,sparse,bucket,7,0,3.0,0,medium,3.73,1,15.0,1
apt_train_025446,27,east,3,5,92.3,2.68,normal,electric_heater,1,20.1,3,48.0,0.35,0,0,0,spruce,167,dense,bucket,9,0,2.0,0,medium,,1,,1
apt_train_025447,27,east,10,28,50.1,,normal,central,0,24.8,0,40.0,0.91,1,0,1,fir,193,dense,simple_stand,2,0,2.0,0,high,2.47,1,5.9,0
apt_train_025448,27,south,11,26,58.4,2.51,normal,central,0,21.2,0,38.0,3.38,0,1,0,pine,109,dense,bucket,6,0,2.0,0,low,2.32,1,9.9,0
apt_train_025449,27,south,8,8,53.3,2.58,normal,central,0,20.2,0,40.0,0.62,1,0,0,fir,217,normal,water_reservoir,8,0,5.0,0,high,2.49,0,7.6,1
apt_train_025450,27,west,8,4,51.5,2.67,new,central,0,20.8,2,48.0,1.25,2,0,0,spruce,137,dense,simple_stand,5,0,,0,high,1.54,0,,1
apt_train_025451,27,south,4,19,74.8,,new,electric_heater,0,25.5,1,39.0,0.37,0,0,0,spruce,162,dense,simple_stand,8,0,,1,high,4.85,1,10.2,0
apt_train_025452,27,west,7,12,60.4,2.63,old,central,0,23.0,3,51.0,3.5,1,1,1,spruce,180,sparse,simple_stand,2,0,5.0,1,high,4.08,1,10.9,0
apt_train_025453,27,south,4,23,53.6,2.69,normal,central,0,21.3,2,,1.89,1,0,0,fir,190,dense,water_reservoir,4,0,7.0,1,low,2.38,1,5.7,1
apt_train_025454,27,west,5,24,57.9,2.76,old,central,0,22.7,1,55.0,1.39,2,0,1,fir,187,sparse,simple_stand,0,0,1.0,1,low,1.85,1,1.5,0
apt_train_025455,27,west,8,17,60.1,2.56,normal,central,0,24.7,3,50.0,,0,0,0,fir,159,dense,water_reservoir,8,0,7.0,0,medium,2.13,0,10.4,0
apt_train_025456,27,north,6,23,71.7,2.78,normal,central,1,22.1,2,53.0,0.18,1,0,1,spruce,201,sparse,bucket,0,0,6.0,0,medium,2.73,1,15.0,1
apt_train_025457,27,east,3,14,59.0,2.71,normal,central,1,24.5,4,47.0,0.49,0,0,0,fir,167,normal,simple_stand,6,0,0.0,1,high,3.09,0,8.6,1
apt_train_025458,27,south,3,17,58.0,2.73,normal,central,1,23.1,3,32.0,2.59,0,1,0,spruce,222,normal,water_reservoir,5,0,3.0,0,low,0.98,0,10.2,0
apt_train_025459,27,north,7,14,82.5,2.63,normal,central,0,23.2,0,28.0,2.38,0,0,0,pine,158,normal,bucket,7,0,5.0,1,medium,2.24,1,1.2,1
apt_train_025460,27,south,6,3,38.5,2.57,normal,electric_heater,1,26.9,3,31.0,1.49,1,0,1,spruce,189,normal,water_reservoir,6,0,5.0,0,high,0.77,1,17.9,0
apt_train_025461,27,north,5,24,18.0,2.45,old,central,1,19.8,2,31.0,1.15,0,0,0,spruce,214,dense,water_reservoir,8,0,5.0,1,low,0.88,1,11.6,0
apt_train_025462,27,north,3,1,67.9,2.78,new,central,1,19.9,2,40.0,3.5,1,1,0,fir,117,normal,bucket,5,0,6.0,0,medium,1.98,0,6.1,0
apt_train_025463,27,south,6,4,35.3,2.65,new,central,1,23.7,4,33.0,1.49,1,0,0,fir,165,dense,bucket,7,0,3.0,1,high,3.01,1,0.0,1
apt_train_025464,27,south,3,30,45.3,2.86,normal,central,1,24.2,1,34.0,0.25,1,0,0,pine,154,normal,simple_stand,11,0,1.0,0,low,1.36,1,6.0,0
apt_train_025465,27,north,7,20,63.5,2.68,normal,central,0,23.6,3,46.0,1.9,2,0,0,spruce,142,dense,bucket,11,0,7.0,1,medium,2.8,1,9.5,0
apt_train_025466,27,west,5,10,65.4,2.66,normal,central,0,24.0,5,40.0,0.88,1,1,1,pine,189,normal,water_reservoir,11,0,5.0,0,medium,2.12,1,6.5,0
apt_train_025467,27,west,4,2,38.4,2.6,normal,central,0,21.5,2,59.0,0.66,1,0,1,spruce,129,sparse,simple_stand,22,0,1.0,0,medium,,1,6.8,0
apt_train_025468,27,west,10,19,58.3,2.74,new,central,0,25.9,0,36.0,0.86,1,0,0,spruce,220,normal,simple_stand,17,0,7.0,0,medium,1.84,1,5.2,1
apt_train_025469,27,north,10,29,95.3,2.69,normal,central,0,22.3,1,49.0,0.93,0,0,0,fir,165,dense,simple_stand,0,0,1.0,0,medium,2.11,1,6.4,0
apt_train_025470,27,west,3,29,56.0,2.88,old,electric_heater,1,21.9,4,51.0,1.22,0,0,1,spruce,200,normal,water_reservoir,6,0,,1,medium,0.61,1,9.5,1
apt_train_025471,27,north,1,12,61.1,2.75,normal,central,0,19.5,1,53.0,1.87,1,0,0,pine,171,normal,water_reservoir,4,0,3.0,1,medium,3.5,0,7.7,0
apt_train_025472,27,east,6,1,48.2,2.68,normal,central,1,23.8,2,52.0,1.28,1,0,0,fir,202,dense,simple_stand,16,0,5.0,1,low,4.23,1,5.3,0
apt_train_025473,27,east,8,13,59.0,2.59,normal,central,0,23.8,2,54.0,0.5,2,1,0,fir,153,normal,simple_stand,6,0,6.0,0,high,3.55,0,2.5,1
apt_train_025474,27,west,3,24,65.1,2.67,new,central,1,22.5,3,38.0,1.81,1,1,0,fir,197,dense,simple_stand,3,0,2.0,1,medium,2.12,0,13.9,1
apt_train_025475,27,west,8,28,79.8,2.77,normal,central,0,22.2,0,,0.44,2,0,1,spruce,208,normal,water_reservoir,2,0,6.0,0,medium,0.71,1,3.9,1
apt_train_025476,27,east,8,17,53.8,2.59,old,central,0,21.7,3,49.0,0.15,0,0,1,fir,131,normal,water_reservoir,12,0,6.0,1,high,4.67,1,2.4,0
apt_train_025477,27,north,2,5,21.5,2.59,old,central,1,23.4,3,40.0,0.29,0,0,0,spruce,174,normal,unknown,11,0,6.0,0,low,3.46,1,5.8,0
apt_train_025478,27,south,9,29,33.5,2.67,new,central,1,19.8,1,52.0,1.77,2,0,1,spruce,158,sparse,simple_stand,8,0,0.0,1,high,1.66,1,4.2,0
apt_train_025479,27,north,4,28,52.4,2.83,normal,central,0,23.8,1,44.0,0.65,1,0,0,fir,155,dense,simple_stand,10,0,5.0,1,high,1.59,0,,1
apt_train_025480,27,east,5,15,35.7,2.52,normal,central,0,21.8,0,50.0,1.19,0,0,1,fir,147,normal,simple_stand,0,0,2.0,0,low,,1,10.6,0
apt_train_025481,27,north,3,14,83.7,2.9,normal,central,1,19.5,1,41.0,0.98,2,0,0,fir,155,sparse,simple_stand,2,0,1.0,0,medium,0.83,0,3.8,0
apt_train_025482,27,north,3,23,36.9,2.86,old,central,1,21.1,3,40.0,0.85,0,0,0,spruce,162,dense,bucket,11,0,4.0,1,medium,3.05,1,0.0,1
apt_train_025483,27,west,10,3,73.2,2.71,new,central,0,21.7,0,50.0,0.99,0,0,0,spruce,120,sparse,simple_stand,7,0,4.0,0,high,2.32,1,8.0,1
apt_train_025484,27,east,8,21,71.6,2.83,normal,central,0,22.3,0,60.0,0.93,0,1,0,spruce,255,normal,simple_stand,0,0,2.0,0,medium,2.24,1,4.7,0
apt_train_025485,27,north,10,9,27.5,2.51,normal,central,1,21.1,3,33.0,1.4,0,0,0,fir,175,dense,simple_stand,10,0,2.0,0,medium,1.14,1,2.2,0
apt_train_025486,27,north,6,24,18.0,2.87,new,central,1,19.3,2,38.0,0.76,0,0,0,spruce,138,dense,simple_stand,1,0,4.0,0,medium,1.22,1,12.5,0
apt_train_025487,27,west,7,29,86.1,2.54,old,central,0,22.3,1,32.0,2.81,1,0,1,fir,170,dense,unknown,11,0,8.0,1,medium,2.53,0,3.9,0
apt_train_025488,27,east,10,25,67.3,2.59,new,central,0,22.6,0,39.0,0.28,0,0,1,spruce,197,dense,bucket,5,0,0.0,0,medium,2.84,1,14.7,1
apt_train_025489,27,north,2,2,103.7,2.69,normal,central,0,22.0,0,35.0,0.46,1,0,0,fir,187,sparse,simple_stand,7,0,3.0,0,high,3.02,1,,0
apt_train_025490,27,south,10,16,40.5,2.68,normal,central,0,21.5,2,36.0,0.26,0,0,0,spruce,149,sparse,water_reservoir,8,0,8.0,0,medium,4.14,1,9.7,0
apt_train_025491,27,north,2,20,85.6,2.84,normal,central,0,21.7,2,52.0,2.4,1,1,1,spruce,88,dense,bucket,12,0,3.0,0,medium,2.63,1,7.5,0
apt_train_025492,27,south,1,14,72.8,2.75,new,central,0,24.3,2,53.0,1.81,0,0,1,spruce,163,normal,simple_stand,3,0,3.0,1,high,4.73,0,13.9,0
apt_train_025493,27,south,10,25,61.7,2.5,new,central,0,23.4,1,18.0,2.01,1,0,0,spruce,173,sparse,simple_stand,4,0,4.0,0,medium,1.35,1,14.5,0
apt_train_025494,27,north,10,13,53.7,2.71,new,central,0,22.3,1,46.0,0.16,0,0,0,spruce,185,normal,water_reservoir,12,0,,0,low,1.15,0,1.9,1
apt_train_025495,27,north,4,13,48.9,2.63,normal,electric_heater,0,25.0,1,45.0,1.63,0,0,1,spruce,183,dense,water_reservoir,10,0,6.0,1,low,1.54,0,7.0,1
apt_train_025496,27,south,9,6,41.3,2.52,normal,electric_heater,1,22.4,1,48.0,1.67,1,0,0,spruce,137,normal,simple_stand,8,0,4.0,0,medium,3.17,1,5.5,0
apt_train_025497,27,north,6,23,49.3,2.72,normal,central,1,22.0,3,34.0,1.27,1,1,0,spruce,178,normal,bucket,12,0,5.0,0,high,2.96,1,6.5,1
apt_train_025498,27,south,2,1,45.1,2.72,new,central,0,23.5,2,,1.18,0,0,0,spruce,189,normal,unknown,0,1,,1,low,1.29,1,,1
apt_train_025499,27,south,6,1,81.0,2.65,old,central,1,23.9,4,,0.21,0,0,0,fir,202,dense,water_reservoir,6,0,5.0,0,medium,1.11,0,4.6,0
apt_train_025500,27,north,9,30,45.4,2.81,old,central,1,21.7,3,37.0,0.66,1,1,1,fir,182,normal,simple_stand,13,0,,0,medium,2.83,1,8.5,1
apt_train_025501,27,south,12,19,53.8,2.58,normal,central,1,20.9,3,45.0,,0,0,0,fir,187,normal,water_reservoir,2,0,5.0,1,high,3.41,0,5.2,1
apt_train_025502,27,east,3,4,18.0,2.83,old,central,1,22.6,2,36.0,0.15,2,1,0,spruce,167,dense,simple_stand,2,0,3.0,1,high,4.24,1,5.3,0
apt_train_025503,27,south,4,3,40.6,2.7,normal,central,0,20.4,1,59.0,2.36,1,0,0,spruce,163,dense,simple_stand,5,0,0.0,1,high,3.09,0,9.5,1
